,rpm_value,blade_60,blade_45,blade_30,blade_15,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_45
2024-11-29 18:36:16.129000+00:00,50.35778453,0,0,0,1,320.188,-3.312,0.625,,-123.062,-1,16.188,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:17.137000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-123.062,-1,16.188,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:47.818000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-123.062,-1,16.188,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:48.832000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-140.188,-18.062,16.188,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:49.840000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-104.688,-9.062,-26.188,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:50.839000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-74.375,-8.688,-33.75,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:51.853000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-68.375,-15.75,-30.25,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:52.862000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-77.75,-16,-21.75,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:53.874000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-89.062,-5.562,-19.562,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:54.884000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-126.25,5.75,8,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:55.895000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-143.562,-13.375,-1,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:56.898000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-97.75,-2.562,-32.25,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:57.915000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-73.688,-9,-32.188,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:58.922000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-88.25,-11.188,-21.062,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:35:59.929000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-114.688,2.688,-9.062,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:00.938000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-151.562,-13.5,13.375,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:01.954000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-110.5,-2.062,-30.562,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:02.958000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-80.75,-3.875,-34.75,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:03.967000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-89.375,-8.375,-21.5,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:04.967000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-119.062,6.562,-8.5,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:05.986000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-159.188,-8.75,19.75,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:07.147000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-128,-1.375,-26.562,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:08.146000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-104.5,2.25,-35.25,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:09.160000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-87.875,0.062,-36.688,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:10.156000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-83.75,-4.562,-35.562,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:11.156000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-95.562,-9,-25.75,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:12.180000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-103.188,-2.75,-23.062,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
2024-11-29 18:36:13.171000+00:00,50.35778453,0,0,0,1,319.75,-3.375,0.688,,-123.875,7.25,-13.375,-0.016,0.033,0.114,-0.07,-0.69,9.4,0.41,-0.49,-0.38,-0.49,-0.2,9.79,1.78625,1.25,0,0,12,-1,,,,0,1
