,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_1,alignment_2
2024-11-27 23:02:36.745000+00:00,36.72859889,15,15,15,270,-2,1,22,-58.375,-21.688,-31.875,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.795000+00:00,36.72859889,15,15,15,270,-2,1,22,-97.5,-12,-10.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.870000+00:00,36.72859889,15,15,15,270,-2,1,22,-91.188,-12.688,-32.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.224000+00:00,36.72859889,15,15,15,270,-2,1,22,-70.75,-23.5,-25.25,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.274000+00:00,36.72859889,15,15,15,270,-2,1,22,-134.062,-11.25,30.188,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.475000+00:00,36.72859889,15,15,15,270,-2,1,22,-61.688,-13,-27.75,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.523000+00:00,36.72859889,15,15,15,270,-2,1,22,-85.75,-11.375,-7.875,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.578000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-9.062,-22.875,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.625000+00:00,36.72859889,15,15,15,270,-2,1,22,-67.062,-22.188,-14.688,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.675000+00:00,36.72859889,15,15,15,270,-2,1,22,-142.562,-22.75,15.25,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.725000+00:00,36.72859889,15,15,15,270,-2,1,22,-59.688,-21.062,-21.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.776000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-143.562,-20.25,25.562,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.871000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-57.375,-18.75,-25.688,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:37.986000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-127,-7.25,20.5,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.284000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-62.375,-11.25,-30.688,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.483000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-91,-11.062,-8.875,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.533000+00:00,36.72859889,15,15,15,270,-2,1,22,-82.25,-8.062,-28.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.585000+00:00,36.72859889,15,15,15,270,-2,1,22,-70,-18.062,-17,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.636000+00:00,36.72859889,15,15,15,270,-2,1,22,-141.5,-23.562,9.75,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.735000+00:00,36.72859889,15,15,15,270,-2,1,22,-56.5,-21,-22.688,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.785000+00:00,36.72859889,15,15,15,270,-2,1,22,-129.375,-12.875,26.688,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.835000+00:00,36.72859889,15,15,15,270,-2,1,22,-54.562,-18.688,-25.75,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:38.885000+00:00,36.72859889,15,15,15,270,-2,1,22,-118.25,-7.062,17.562,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.245000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.062,-11.25,-27.5,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.294000+00:00,36.72859889,15,15,15,270,-2,1,22,-70.5,-17.688,-16.688,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.504000+00:00,36.72859889,15,15,15,270,-2,1,22,-118.75,-16.75,-13.875,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.553000+00:00,36.72859889,15,15,15,270,-2,1,22,-62.688,-24.188,-19.25,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.603000+00:00,36.72859889,15,15,15,270,-2,1,22,-127.062,-10.875,25.25,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.653000+00:00,36.72859889,15,15,15,270,-2,1,22,-61.188,-12.875,-27.875,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.703000+00:00,36.72859889,15,15,15,270,-2,1,22,-72.375,-17.75,-14.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.753000+00:00,36.72859889,15,15,15,270,-2,1,22,-122.875,-19.75,-5,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.822000+00:00,36.72859889,15,15,15,270,-2,1,22,-52.062,-23.875,-21.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:39.874000+00:00,36.72859889,15,15,15,270,-2,1,22,-90.688,-13.188,-3.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.253000+00:00,36.72859889,15,15,15,270,-2,1,22,-89.875,-11.688,-22.562,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.303000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-61.188,-24.562,-17.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.504000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-138,-24.25,24.25,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.553000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-53.188,-21.562,-26.75,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.604000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-109.562,-11.75,13.188,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.653000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-60.062,-15.25,-27.688,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.706000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-84.562,-15.688,-8.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.753000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-77,-12.875,-24.562,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.803000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-61.562,-23.875,-11.75,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:40.876000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-131.188,-27.562,9.188,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.263000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-48.75,-24.562,-22.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.313000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-87,-15.062,-0.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.513000+00:00,36.72859889,15,15,15,270,-2,1,22,-89.188,-16,-19.562,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.563000+00:00,36.72859889,15,15,15,270,-2,1,22,-55.188,-28.688,-17.25,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.612000+00:00,36.72859889,15,15,15,270,-2,1,22,-112.75,-13,19.75,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.663000+00:00,36.72859889,15,15,15,270,-2,1,22,-66.875,-14.5,-24.5,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.713000+00:00,36.72859889,15,15,15,270,-2,1,22,-61.75,-25.562,-10.75,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.765000+00:00,36.72859889,15,15,15,270,-2,1,22,-131.062,-28.562,14.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.814000+00:00,36.72859889,15,15,15,270,-2,1,22,-46.688,-27.062,-15.688,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:41.878000+00:00,36.72859889,15,15,15,270,-2,1,22,-109.75,-13.25,22,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.224000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-61.875,-15.188,-23.25,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.325000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-64.75,-22.688,-7.875,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.523000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.573000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.632000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.018,0.003,-0.008,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.683000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.02,-0.001,-0.028,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.733000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.003,0.01,-0.013,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.833000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.016,0.012,0.02,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.883000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.011,0.002,0.009,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.933000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.014,-0.009,-0.02,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:42.982000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.003,-0.008,0.002,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.333000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.017,-0.014,-0.01,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.533000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.004,0.012,-0.019,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.583000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.008,0,-0.028,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.633000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.008,-0.024,0.014,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.684000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.008,0,0.011,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.784000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.017,0.01,-0.024,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.833000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,0,-0.004,-0.006,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,2.5,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.883000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.011,-0.003,0.023,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.933000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.011,-0.004,0.034,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:43.983000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.004,0.006,-0.012,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.334000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,0.016,0.018,-0.019,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.543000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,0,-0.014,-0.01,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.593000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.001,-0.007,0.002,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.643000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.013,-0.017,-0.009,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.693000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.001,0.003,0.009,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.744000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.014,-0.017,-0.003,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.794000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.001,-0.016,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.843000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.013,0.013,0.006,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.893000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.023,-0.004,-0.012,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:44.983000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.013,0.001,-0.002,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.333000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.004,0.01,-0.028,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.533000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,-0.013,-0.002,0.033,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.584000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0,0.01,0.004,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.644000+00:00,36.72859889,15,15,15,270,-2,1,22,-95,-17.75,-11.062,0.016,-0.023,-0.006,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.702000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,0.007,-0.007,0.018,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.755000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,0.026,0.003,-0.051,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.804000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,0.016,-0.008,-0.026,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:45.854000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-95,-17.75,-11.062,-0.006,-0.002,0.008,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
